    0.288562441327583	2.09095056804864e-306	6.00322573927862e-305	                    0
    0.288562441327563	 2.0909505679929e-306	 6.0230255932457e-305	     1.71811452266311
    0.288562441327568	2.09095056790151e-306	6.12459509829872e-305	     1.67109958374181
    0.288562441327534	2.09095056796976e-306	 6.2164434538605e-305	   -0.711792566228389
    0.288562441327583	2.09095056796396e-306	6.28661819110341e-305	     2.11200480402575
    0.288562441327553	2.09095056799544e-306	6.30641804508611e-305	    0.100808489929224
    0.288562441327563	2.09095056691947e-311	6.40306963407938e-305	     0.32025232857011
    0.426447565011863	2.90889807943941e-305	1.22360930030527e-304	                    0
    0.426447565011835	2.90889807943119e-305	1.22641062177429e-304	    -5.03116882913844
    0.426447565011841	2.90889807941999e-305	1.23544155088501e-304	     1.18455238533201
    0.426447565011792	2.90889807942663e-305	1.23806030937773e-304	    0.532488870348322
    0.426447565011863	2.90889807942673e-305	1.20626097041314e-304	    -2.97863597625278
    0.426447565011821	2.90889807943272e-305	1.20906229188227e-304	     1.35435010329951
    0.426447565011835	2.90889807961769e-310	1.21166887951027e-304	     1.17540834151662
    -0.715010006339445	-3.41203746363111e-305	 1.47161051377535e-304	                     0
    -0.715010006339397	-3.41203746361731e-305	 1.49269926287265e-304	       3.8566745728294
    -0.715010006339408	  -3.412037463601e-305	 1.50091543088996e-304	     0.615725609438848
    -0.715010006339325	-3.41203746361442e-305	 1.51487399906979e-304	      1.62037897721523
    -0.715010006339445	-3.41203746361169e-305	 1.50049746967137e-304	      2.40527970339638
    -0.715010006339374	-3.41203746361917e-305	 1.52158621876846e-304	      1.78514404565765
    -0.715010006339397	-3.41203746471154e-310	 1.53506944155306e-304	      -1.3454054248806
